order_id,client_id,order_date,sku_ordered,quantity,order_status,total_amount
ORD-05622,CLI-0004,2026-01-05,SKU-018,457,Completed,20770.65
ORD-05623,CLI-0070,2026-01-05,SKU-018,353,Completed,16043.85
ORD-05624,CLI-0034,2026-01-05,SKU-H01,173,Completed,2762.81
ORD-05625,CLI-0100,2026-01-05,SKU-008,205,Completed,31477.750000000004
ORD-05626,CLI-0093,2026-01-05,SKU-004,266,Completed,28363.579999999998
ORD-05627,CLI-0065,2026-01-05,SKU-016,106,Completed,18611.48
ORD-05628,CLI-0094,2026-01-05,SKU-H01,80,Completed,1277.6000000000001
ORD-05629,CLI-0048,2026-01-05,SKU-H01,182,Completed,2906.54
ORD-05630,CLI-0081,2026-01-05,SKU-H01,309,Completed,4934.7300000000005
ORD-05631,CLI-0046,2026-01-05,SKU-H01,113,Completed,1804.6100000000001
ORD-05632,CLI-0007,2026-01-05,SKU-H01,437,Completed,6978.89
ORD-05633,CLI-0084,2026-01-05,SKU-013,113,Completed,21090.32
ORD-05634,CLI-0058,2026-01-05,SKU-010,202,Completed,4975.26
ORD-05635,CLI-0074,2026-01-05,SKU-H01,427,Completed,6819.1900000000005
ORD-05636,CLI-0001,2026-01-05,SKU-003,282,Completed,19663.86
ORD-05637,CLI-0044,2026-01-05,SKU-H01,170,Completed,2714.9
ORD-05638,CLI-0073,2026-01-06,SKU-017,415,Completed,67520.5
ORD-05639,CLI-0081,2026-01-06,SKU-018,390,Completed,17725.5
ORD-05640,CLI-0069,2026-01-06,SKU-019,482,Completed,86562.38
ORD-05641,CLI-0077,2026-01-06,SKU-016,169,Completed,29673.02
ORD-05642,CLI-0045,2026-01-06,SKU-H01,203,Completed,3241.9100000000003
ORD-05643,CLI-0037,2026-01-06,SKU-H01,391,Completed,6244.27
ORD-05644,CLI-0092,2026-01-06,SKU-007,343,Completed,30173.71
ORD-05645,CLI-0087,2026-01-06,SKU-017,121,Completed,19686.699999999997
ORD-05646,CLI-0092,2026-01-06,SKU-H01,243,Completed,3880.71
ORD-05647,CLI-0067,2026-01-06,SKU-H01,427,Completed,6819.1900000000005
ORD-05648,CLI-0032,2026-01-06,SKU-014,103,Completed,16844.62
ORD-05649,CLI-0042,2026-01-06,SKU-H01,314,Completed,5014.58
ORD-05650,CLI-0075,2026-01-06,SKU-002,148,Completed,19376.16
ORD-05651,CLI-0100,2026-01-06,SKU-010,234,Completed,5763.42
ORD-05652,CLI-0059,2026-01-06,SKU-H01,100,Completed,1597.0
ORD-05653,CLI-0019,2026-01-06,SKU-H01,414,Completed,6611.58
ORD-05654,CLI-0055,2026-01-06,SKU-013,474,Completed,88467.36
ORD-05655,CLI-0053,2026-01-06,SKU-009,91,Completed,4865.7699999999995
ORD-05656,CLI-0012,2026-01-06,SKU-019,81,Completed,14546.79
ORD-05657,CLI-0055,2026-01-06,SKU-H01,116,Completed,1852.52
ORD-05658,CLI-0061,2026-01-06,SKU-H01,159,Completed,2539.23
ORD-05659,CLI-0058,2026-01-06,SKU-012,89,Completed,3616.07
ORD-05660,CLI-0048,2026-01-06,SKU-005,396,Completed,72246.24
ORD-05661,CLI-0068,2026-01-06,SKU-H01,256,Completed,4088.32
ORD-05662,CLI-0076,2026-01-06,SKU-013,336,Completed,62711.03999999999
ORD-05663,CLI-0067,2026-01-06,SKU-H01,448,Completed,7154.56
ORD-05664,CLI-0051,2026-01-06,SKU-H01,496,Completed,7921.12
ORD-05665,CLI-0034,2026-01-06,SKU-H01,349,Completed,5573.530000000001
ORD-05666,CLI-0082,2026-01-07,SKU-H01,266,Completed,4248.02
ORD-05667,CLI-0057,2026-01-07,SKU-002,402,Completed,52629.84
ORD-05668,CLI-0063,2026-01-07,SKU-005,424,Completed,77354.56
ORD-05669,CLI-0054,2026-01-07,SKU-011,471,Completed,30638.55
ORD-05670,CLI-0021,2026-01-07,SKU-017,123,Completed,20012.1
ORD-05671,CLI-0065,2026-01-07,SKU-H01,115,Completed,1836.5500000000002
ORD-05672,CLI-0063,2026-01-07,SKU-H01,414,Completed,6611.58
ORD-05673,CLI-0059,2026-01-07,SKU-H01,116,Completed,1852.52
ORD-05674,CLI-0091,2026-01-07,SKU-H01,312,Completed,4982.64
ORD-05675,CLI-0068,2026-01-07,SKU-009,110,Completed,5881.7
ORD-05676,CLI-0089,2026-01-07,SKU-011,158,Completed,10277.9
ORD-05677,CLI-0059,2026-01-07,SKU-013,292,Completed,54498.88
ORD-05678,CLI-0005,2026-01-07,SKU-H01,432,Completed,6899.04
ORD-05679,CLI-0021,2026-01-07,SKU-H01,336,Completed,5365.92
ORD-05680,CLI-0048,2026-01-07,SKU-004,110,Completed,11729.3
ORD-05681,CLI-0078,2026-01-07,SKU-H01,486,Completed,7761.42
ORD-05682,CLI-0053,2026-01-07,SKU-008,106,Completed,16276.300000000001
ORD-05683,CLI-0016,2026-01-07,SKU-019,239,Completed,42922.01
ORD-05684,CLI-0074,2026-01-07,SKU-H01,198,Completed,3162.06
ORD-05685,CLI-0006,2026-01-07,SKU-012,317,Completed,12879.710000000001
ORD-05686,CLI-0020,2026-01-07,SKU-005,110,Completed,20068.4
ORD-05687,CLI-0048,2026-01-07,SKU-H01,206,Completed,3289.82
ORD-05688,CLI-0048,2026-01-07,SKU-007,205,Completed,18033.85
ORD-05689,CLI-0038,2026-01-07,SKU-H01,298,Completed,4759.06
ORD-05690,CLI-0004,2026-01-07,SKU-H01,455,Completed,7266.35
ORD-05691,CLI-0019,2026-01-08,SKU-009,451,Completed,24114.97
ORD-05692,CLI-0076,2026-01-08,SKU-016,265,Completed,46528.700000000004
ORD-05693,CLI-0007,2026-01-08,SKU-H01,206,Completed,3289.82
ORD-05694,CLI-0037,2026-01-08,SKU-H01,160,Completed,2555.2000000000003
ORD-05695,CLI-0024,2026-01-08,SKU-016,469,Completed,82347.02
ORD-05696,CLI-0095,2026-01-08,SKU-014,300,Completed,49062.0
ORD-05697,CLI-0001,2026-01-08,SKU-011,112,Completed,7285.599999999999
ORD-05698,CLI-0071,2026-01-08,SKU-H01,228,Completed,3641.1600000000003
ORD-05699,CLI-0009,2026-01-08,SKU-017,495,Completed,80536.5
ORD-05700,CLI-0006,2026-01-08,SKU-H01,263,Completed,4200.110000000001
ORD-05701,CLI-0062,2026-01-08,SKU-008,343,Completed,52667.65
ORD-05702,CLI-0040,2026-01-08,SKU-H01,339,Completed,5413.83
ORD-05703,CLI-0058,2026-01-08,SKU-009,222,Completed,11870.34
ORD-05704,CLI-0049,2026-01-08,SKU-H01,293,Completed,4679.21
ORD-05705,CLI-0017,2026-01-09,SKU-003,440,Completed,30681.2
ORD-05706,CLI-0018,2026-01-09,SKU-H01,308,Completed,4918.76
ORD-05707,CLI-0082,2026-01-09,SKU-H01,285,Completed,4551.45
ORD-05708,CLI-0098,2026-01-09,SKU-008,280,Completed,42994.0
ORD-05709,CLI-0086,2026-01-09,SKU-016,279,Completed,48986.82000000001
ORD-05710,CLI-0020,2026-01-09,SKU-019,493,Completed,88537.87
ORD-05711,CLI-0094,2026-01-09,SKU-H01,216,Completed,3449.52
ORD-05712,CLI-0012,2026-01-09,SKU-011,459,Completed,29857.949999999997
ORD-05713,CLI-0080,2026-01-09,SKU-010,390,Completed,9605.699999999999
ORD-05714,CLI-0080,2026-01-09,SKU-H01,259,Completed,4136.2300000000005
ORD-05715,CLI-0050,2026-01-09,SKU-H01,169,Completed,2698.9300000000003
ORD-05716,CLI-0051,2026-01-09,SKU-010,223,Completed,5492.49
ORD-05717,CLI-0070,2026-01-09,SKU-018,73,Completed,3317.8500000000004
ORD-05718,CLI-0086,2026-01-09,SKU-009,276,Completed,14757.72
ORD-05719,CLI-0095,2026-01-09,SKU-003,192,Completed,13388.16
ORD-05720,CLI-0083,2026-01-09,SKU-005,95,Completed,17331.8
ORD-05721,CLI-0022,2026-01-09,SKU-H01,412,Completed,6579.64
ORD-05722,CLI-0004,2026-01-09,SKU-012,342,Completed,13895.460000000001
ORD-05723,CLI-0081,2026-01-09,SKU-012,457,Completed,18567.91
ORD-05724,CLI-0099,2026-01-09,SKU-H01,412,Completed,6579.64
ORD-05725,CLI-0040,2026-01-09,SKU-016,337,Completed,59170.46000000001
ORD-05726,CLI-0083,2026-01-09,SKU-H01,113,Completed,1804.6100000000001
ORD-05727,CLI-0083,2026-01-09,SKU-019,336,Completed,60342.24
ORD-05728,CLI-0011,2026-01-09,SKU-H01,148,Completed,2363.56
ORD-05729,CLI-0080,2026-01-09,SKU-H01,327,Completed,5222.1900000000005
ORD-05730,CLI-0074,2026-01-09,SKU-H01,437,Completed,6978.89
ORD-05731,CLI-0007,2026-01-09,SKU-003,341,Completed,23777.93
ORD-05732,CLI-0067,2026-01-09,SKU-H01,146,Completed,2331.62
ORD-05733,CLI-0097,2026-01-09,SKU-007,293,Completed,25775.21
ORD-05734,CLI-0003,2026-01-10,SKU-008,111,Completed,17044.050000000003
ORD-05735,CLI-0085,2026-01-10,SKU-012,322,Completed,13082.86
ORD-05736,CLI-0024,2026-01-10,SKU-H01,59,Completed,942.23
ORD-05737,CLI-0036,2026-01-10,SKU-006,452,Completed,25931.239999999998
ORD-05738,CLI-0027,2026-01-10,SKU-H01,175,Completed,2794.75
ORD-05739,CLI-0091,2026-01-10,SKU-011,479,Completed,31158.949999999997
ORD-05740,CLI-0075,2026-01-10,SKU-H01,277,Completed,4423.6900000000005
ORD-05741,CLI-0011,2026-01-10,SKU-017,463,Completed,75330.09999999999
ORD-05742,CLI-0069,2026-01-10,SKU-011,360,Completed,23418.0
ORD-05743,CLI-0042,2026-01-10,SKU-005,255,Completed,46522.2
ORD-05744,CLI-0076,2026-01-10,SKU-003,73,Completed,5090.29
ORD-05745,CLI-0063,2026-01-10,SKU-H01,491,Completed,7841.27
ORD-05746,CLI-0003,2026-01-10,SKU-H01,224,Completed,3577.28
ORD-05747,CLI-0056,2026-01-10,SKU-016,142,Completed,24932.36
ORD-05748,CLI-0054,2026-01-10,SKU-017,62,Completed,10087.4
ORD-05749,CLI-0068,2026-01-10,SKU-H01,212,Completed,3385.6400000000003
ORD-05750,CLI-0049,2026-01-10,SKU-007,181,Completed,15922.57
ORD-05751,CLI-0012,2026-01-10,SKU-011,108,Completed,7025.4
ORD-05752,CLI-0013,2026-01-10,SKU-008,327,Completed,50210.850000000006
ORD-05753,CLI-0022,2026-01-10,SKU-H01,196,Completed,3130.1200000000003
ORD-05754,CLI-0019,2026-01-10,SKU-H01,143,Completed,2283.71
ORD-05755,CLI-0033,2026-01-10,SKU-H01,443,Completed,7074.71
ORD-05756,CLI-0012,2026-01-10,SKU-015,128,Completed,16684.8
ORD-05757,CLI-0040,2026-01-10,SKU-003,258,Completed,17990.34
ORD-05758,CLI-0087,2026-01-10,SKU-004,136,Completed,14501.68
ORD-05759,CLI-0008,2026-01-10,SKU-018,364,Completed,16543.8
ORD-05760,CLI-0024,2026-01-11,SKU-009,63,Completed,3368.61
ORD-05761,CLI-0092,2026-01-11,SKU-017,79,Completed,12853.3
ORD-05762,CLI-0039,2026-01-11,SKU-003,249,Completed,17362.77
ORD-05763,CLI-0013,2026-01-11,SKU-H01,213,Completed,3401.61
ORD-05764,CLI-0019,2026-01-11,SKU-018,261,Completed,11862.45
ORD-05765,CLI-0042,2026-01-11,SKU-003,182,Completed,12690.86
ORD-05766,CLI-0049,2026-01-11,SKU-H01,473,Completed,7553.81
ORD-05767,CLI-0016,2026-01-11,SKU-H01,76,Completed,1213.72
ORD-05768,CLI-0026,2026-01-11,SKU-H01,172,Completed,2746.84
ORD-05769,CLI-0097,2026-01-11,SKU-004,355,Completed,37853.65
ORD-05770,CLI-0076,2026-01-11,SKU-015,171,Completed,22289.85
ORD-05771,CLI-0064,2026-01-11,SKU-018,310,Completed,14089.5
ORD-05772,CLI-0097,2026-01-11,SKU-018,308,Completed,13998.6
ORD-05773,CLI-0050,2026-01-11,SKU-H01,108,Completed,1724.76
ORD-05774,CLI-0035,2026-01-11,SKU-H01,81,Completed,1293.5700000000002
ORD-05775,CLI-0041,2026-01-11,SKU-H01,287,Completed,4583.39
ORD-05776,CLI-0071,2026-01-11,SKU-015,258,Completed,33630.299999999996
ORD-05777,CLI-0009,2026-01-11,SKU-H01,297,Completed,4743.09
ORD-05778,CLI-0004,2026-01-11,SKU-009,258,Completed,13795.26
ORD-05779,CLI-0082,2026-01-11,SKU-011,169,Completed,10993.449999999999
ORD-05780,CLI-0035,2026-01-12,SKU-002,333,Completed,43596.35999999999
ORD-05781,CLI-0076,2026-01-12,SKU-H01,395,Completed,6308.150000000001
ORD-05782,CLI-0013,2026-01-12,SKU-019,176,Completed,31607.84
ORD-05783,CLI-0098,2026-01-12,SKU-019,334,Completed,59983.06
ORD-05784,CLI-0084,2026-01-12,SKU-H01,452,Completed,7218.4400000000005
ORD-05785,CLI-0017,2026-01-12,SKU-004,205,Completed,21859.149999999998
ORD-05786,CLI-0073,2026-01-12,SKU-019,258,Completed,46334.22
ORD-05787,CLI-0058,2026-01-12,SKU-H01,92,Completed,1469.24
ORD-05788,CLI-0082,2026-01-12,SKU-002,306,Completed,40061.52
ORD-05789,CLI-0027,2026-01-12,SKU-H01,450,Completed,7186.5
ORD-05790,CLI-0048,2026-01-13,SKU-005,326,Completed,59475.44
ORD-05791,CLI-0022,2026-01-13,SKU-H01,450,Completed,7186.5
ORD-05792,CLI-0032,2026-01-13,SKU-002,325,Completed,42548.99999999999
ORD-05793,CLI-0055,2026-01-13,SKU-H01,334,Completed,5333.9800000000005
ORD-05794,CLI-0058,2026-01-13,SKU-006,71,Completed,4073.27
ORD-05795,CLI-0060,2026-01-13,SKU-014,474,Completed,77517.95999999999
ORD-05796,CLI-0080,2026-01-13,SKU-015,198,Completed,25809.3
ORD-05797,CLI-0084,2026-01-13,SKU-009,135,Completed,7218.45
ORD-05798,CLI-0001,2026-01-13,SKU-H01,80,Completed,1277.6000000000001
ORD-05799,CLI-0062,2026-01-13,SKU-H01,189,Completed,3018.33
ORD-05800,CLI-0077,2026-01-13,SKU-018,178,Completed,8090.1
ORD-05801,CLI-0088,2026-01-13,SKU-H01,244,Completed,3896.6800000000003
ORD-05802,CLI-0045,2026-01-13,SKU-H01,481,Completed,7681.570000000001
ORD-05803,CLI-0028,2026-01-14,SKU-011,349,Completed,22702.45
ORD-05804,CLI-0066,2026-01-14,SKU-H01,194,Completed,3098.1800000000003
ORD-05805,CLI-0006,2026-01-14,SKU-H01,132,Completed,2108.04
ORD-05806,CLI-0069,2026-01-14,SKU-015,338,Completed,44058.299999999996
ORD-05807,CLI-0009,2026-01-14,SKU-002,203,Completed,26576.76
ORD-05808,CLI-0012,2026-01-14,SKU-019,252,Completed,45256.68
ORD-05809,CLI-0090,2026-01-14,SKU-009,112,Completed,5988.639999999999
ORD-05810,CLI-0018,2026-01-14,SKU-012,421,Completed,17105.23
ORD-05811,CLI-0072,2026-01-14,SKU-H01,193,Completed,3082.21
ORD-05812,CLI-0056,2026-01-14,SKU-H01,157,Completed,2507.29
ORD-05813,CLI-0079,2026-01-14,SKU-009,308,Completed,16468.76
ORD-05814,CLI-0041,2026-01-14,SKU-017,399,Completed,64917.299999999996
ORD-05815,CLI-0044,2026-01-14,SKU-008,375,Completed,57581.25000000001
ORD-05816,CLI-0034,2026-01-14,SKU-H01,435,Completed,6946.950000000001
ORD-05817,CLI-0091,2026-01-14,SKU-H01,281,Completed,4487.570000000001
ORD-05818,CLI-0035,2026-01-14,SKU-015,175,Completed,22811.25
ORD-05819,CLI-0085,2026-01-14,SKU-H01,214,Completed,3417.58
ORD-05820,CLI-0044,2026-01-14,SKU-005,157,Completed,28643.079999999998
ORD-05821,CLI-0059,2026-01-14,SKU-H01,356,Completed,5685.320000000001
ORD-05822,CLI-0043,2026-01-14,SKU-H01,58,Completed,926.26
ORD-05823,CLI-0089,2026-01-14,SKU-010,118,Completed,2906.3399999999997
ORD-05824,CLI-0083,2026-01-14,SKU-010,51,Completed,1256.1299999999999
ORD-05825,CLI-0078,2026-01-14,SKU-H01,293,Completed,4679.21
ORD-05826,CLI-0001,2026-01-14,SKU-H01,54,Completed,862.38
ORD-05827,CLI-0087,2026-01-14,SKU-014,138,Completed,22568.52
ORD-05828,CLI-0053,2026-01-14,SKU-H01,334,Completed,5333.9800000000005
ORD-05829,CLI-0090,2026-01-14,SKU-006,410,Completed,23521.7
ORD-05830,CLI-0063,2026-01-14,SKU-019,440,Completed,79019.6
ORD-05831,CLI-0051,2026-01-14,SKU-H01,325,Completed,5190.25
ORD-05832,CLI-0084,2026-01-15,SKU-018,383,Completed,17407.350000000002
ORD-05833,CLI-0010,2026-01-15,SKU-H01,325,Completed,5190.25
ORD-05834,CLI-0004,2026-01-15,SKU-007,476,Completed,41873.72
ORD-05835,CLI-0086,2026-01-15,SKU-H01,277,Completed,4423.6900000000005
ORD-05836,CLI-0087,2026-01-15,SKU-019,113,Completed,20293.670000000002
ORD-05837,CLI-0046,2026-01-15,SKU-H01,466,Completed,7442.02
ORD-05838,CLI-0049,2026-01-15,SKU-H01,473,Completed,7553.81
ORD-05839,CLI-0077,2026-01-15,SKU-019,233,Completed,41844.47
ORD-05840,CLI-0050,2026-01-15,SKU-006,140,Completed,8031.799999999999
ORD-05841,CLI-0099,2026-01-15,SKU-005,465,Completed,84834.6
ORD-05842,CLI-0090,2026-01-15,SKU-H01,54,Completed,862.38
ORD-05843,CLI-0016,2026-01-15,SKU-011,286,Completed,18604.3
ORD-05844,CLI-0025,2026-01-16,SKU-H01,277,Completed,4423.6900000000005
ORD-05845,CLI-0002,2026-01-16,SKU-H01,163,Completed,2603.11
ORD-05846,CLI-0096,2026-01-16,SKU-008,60,Completed,9213.0
ORD-05847,CLI-0098,2026-01-16,SKU-H01,193,Completed,3082.21
ORD-05848,CLI-0088,2026-01-16,SKU-018,413,Completed,18770.850000000002
ORD-05849,CLI-0046,2026-01-16,SKU-017,148,Completed,24079.6
ORD-05850,CLI-0012,2026-01-16,SKU-011,467,Completed,30378.35
ORD-05851,CLI-0079,2026-01-16,SKU-014,370,Completed,60509.799999999996
ORD-05852,CLI-0039,2026-01-16,SKU-010,463,Completed,11403.689999999999
ORD-05853,CLI-0092,2026-01-16,SKU-H01,163,Completed,2603.11
ORD-05854,CLI-0030,2026-01-16,SKU-013,302,Completed,56365.28
ORD-05855,CLI-0047,2026-01-16,SKU-H01,68,Completed,1085.96
ORD-05856,CLI-0036,2026-01-16,SKU-H01,302,Completed,4822.9400000000005
ORD-05857,CLI-0091,2026-01-16,SKU-014,411,Completed,67214.94
ORD-05858,CLI-0078,2026-01-16,SKU-006,157,Completed,9007.09
ORD-05859,CLI-0001,2026-01-16,SKU-016,150,Completed,26337.000000000004
ORD-05860,CLI-0082,2026-01-16,SKU-H01,252,Completed,4024.44
ORD-05861,CLI-0015,2026-01-16,SKU-008,495,Completed,76007.25
ORD-05862,CLI-0036,2026-01-16,SKU-H01,341,Completed,5445.77
ORD-05863,CLI-0065,2026-01-16,SKU-009,302,Completed,16147.94
ORD-05864,CLI-0022,2026-01-16,SKU-013,332,Completed,61964.479999999996
ORD-05865,CLI-0085,2026-01-17,SKU-007,428,Completed,37651.159999999996
ORD-05866,CLI-0073,2026-01-17,SKU-H01,394,Completed,6292.18
ORD-05867,CLI-0088,2026-01-17,SKU-H01,358,Completed,5717.26
ORD-05868,CLI-0073,2026-01-17,SKU-H01,139,Completed,2219.83
ORD-05869,CLI-0009,2026-01-17,SKU-008,351,Completed,53896.05
ORD-05870,CLI-0017,2026-01-17,SKU-018,431,Completed,19588.95
ORD-05871,CLI-0009,2026-01-17,SKU-H01,115,Completed,1836.5500000000002
ORD-05872,CLI-0034,2026-01-17,SKU-012,341,Completed,13854.830000000002
ORD-05873,CLI-0030,2026-01-17,SKU-016,317,Completed,55658.86
ORD-05874,CLI-0094,2026-01-17,SKU-005,450,Completed,82098.0
ORD-05875,CLI-0036,2026-01-17,SKU-010,148,Completed,3645.24
ORD-05876,CLI-0087,2026-01-17,SKU-014,61,Completed,9975.939999999999
ORD-05877,CLI-0089,2026-01-17,SKU-H01,397,Completed,6340.09
ORD-05878,CLI-0069,2026-01-17,SKU-H01,364,Completed,5813.08
ORD-05879,CLI-0033,2026-01-17,SKU-H01,398,Completed,6356.06
ORD-05880,CLI-0072,2026-01-17,SKU-019,282,Completed,50644.38
ORD-05881,CLI-0055,2026-01-18,SKU-017,378,Completed,61500.6
ORD-05882,CLI-0087,2026-01-18,SKU-013,382,Completed,71296.48
ORD-05883,CLI-0007,2026-01-18,SKU-H01,487,Completed,7777.39
ORD-05884,CLI-0042,2026-01-18,SKU-003,271,Completed,18896.83
ORD-05885,CLI-0053,2026-01-18,SKU-H01,190,Completed,3034.3
ORD-05886,CLI-0016,2026-01-18,SKU-H01,398,Completed,6356.06
ORD-05887,CLI-0067,2026-01-18,SKU-008,288,Completed,44222.4
ORD-05888,CLI-0064,2026-01-18,SKU-019,235,Completed,42203.65
ORD-05889,CLI-0067,2026-01-18,SKU-017,438,Completed,71262.59999999999
ORD-05890,CLI-0006,2026-01-18,SKU-011,419,Completed,27255.949999999997
ORD-05891,CLI-0007,2026-01-19,SKU-H01,192,Completed,3066.2400000000002
ORD-05892,CLI-0054,2026-01-19,SKU-H01,322,Completed,5142.34
ORD-05893,CLI-0058,2026-01-19,SKU-H01,211,Completed,3369.67
ORD-05894,CLI-0001,2026-01-19,SKU-013,250,Completed,46660.0
ORD-05895,CLI-0025,2026-01-19,SKU-014,221,Completed,36142.34
ORD-05896,CLI-0011,2026-01-19,SKU-H01,500,Completed,7985.0
ORD-05897,CLI-0074,2026-01-19,SKU-002,463,Completed,60615.95999999999
ORD-05898,CLI-0004,2026-01-19,SKU-H01,427,Completed,6819.1900000000005
ORD-05899,CLI-0029,2026-01-19,SKU-H01,403,Completed,6435.91
ORD-05900,CLI-0055,2026-01-19,SKU-003,88,Completed,6136.240000000001
ORD-05901,CLI-0032,2026-01-19,SKU-H01,150,Completed,2395.5
ORD-05902,CLI-0022,2026-01-19,SKU-003,218,Completed,15201.140000000001
ORD-05903,CLI-0040,2026-01-19,SKU-015,82,Completed,10688.699999999999
ORD-05904,CLI-0081,2026-01-19,SKU-007,370,Completed,32548.899999999998
ORD-05905,CLI-0013,2026-01-19,SKU-H01,64,Completed,1022.08
ORD-05906,CLI-0062,2026-01-19,SKU-H01,271,Completed,4327.87
ORD-05907,CLI-0004,2026-01-19,SKU-004,353,Completed,37640.39
ORD-05908,CLI-0043,2026-01-20,SKU-H01,480,Completed,7665.6
ORD-05909,CLI-0033,2026-01-20,SKU-H01,176,Completed,2810.7200000000003
ORD-05910,CLI-0014,2026-01-20,SKU-005,292,Completed,53272.479999999996
ORD-05911,CLI-0031,2026-01-20,SKU-007,224,Completed,19705.28
ORD-05912,CLI-0007,2026-01-20,SKU-014,470,Completed,76863.8
ORD-05913,CLI-0043,2026-01-20,SKU-H01,316,Completed,5046.52
ORD-05914,CLI-0031,2026-01-20,SKU-014,87,Completed,14227.98
ORD-05915,CLI-0100,2026-01-20,SKU-H01,357,Completed,5701.29
ORD-05916,CLI-0080,2026-01-20,SKU-H01,274,Completed,4375.78
ORD-05917,CLI-0098,2026-01-20,SKU-006,98,Completed,5622.259999999999
ORD-05918,CLI-0081,2026-01-20,SKU-007,278,Completed,24455.66
ORD-05919,CLI-0075,2026-01-20,SKU-018,113,Completed,5135.85
ORD-05920,CLI-0011,2026-01-20,SKU-011,81,Completed,5269.05
ORD-05921,CLI-0005,2026-01-20,SKU-017,243,Completed,39536.1
ORD-05922,CLI-0041,2026-01-20,SKU-017,484,Completed,78746.79999999999
ORD-05923,CLI-0089,2026-01-20,SKU-008,83,Completed,12744.650000000001
ORD-05924,CLI-0017,2026-01-20,SKU-005,81,Completed,14777.64
ORD-05925,CLI-0057,2026-01-20,SKU-006,78,Completed,4474.86
ORD-05926,CLI-0039,2026-01-20,SKU-019,362,Completed,65011.58
ORD-05927,CLI-0081,2026-01-20,SKU-013,271,Completed,50579.439999999995
ORD-05928,CLI-0009,2026-01-20,SKU-H01,102,Completed,1628.94
ORD-05929,CLI-0087,2026-01-20,SKU-013,78,Completed,14557.919999999998
ORD-05930,CLI-0072,2026-01-20,SKU-H01,76,Completed,1213.72
ORD-05931,CLI-0038,2026-01-20,SKU-003,485,Completed,33819.05
ORD-05932,CLI-0049,2026-01-20,SKU-H01,255,Completed,4072.3500000000004
ORD-05933,CLI-0013,2026-01-20,SKU-010,366,Completed,9014.58
ORD-05934,CLI-0097,2026-01-20,SKU-016,260,Completed,45650.8
ORD-05935,CLI-0030,2026-01-20,SKU-H01,492,Completed,7857.240000000001
ORD-05936,CLI-0077,2026-01-20,SKU-H01,453,Completed,7234.41
ORD-05937,CLI-0085,2026-01-20,SKU-H01,369,Completed,5892.93
ORD-05938,CLI-0059,2026-01-21,SKU-010,246,Completed,6058.98
ORD-05939,CLI-0060,2026-01-21,SKU-H01,457,Completed,7298.29
ORD-05940,CLI-0055,2026-01-21,SKU-H01,500,Completed,7985.0
ORD-05941,CLI-0080,2026-01-21,SKU-H01,367,Completed,5860.99
ORD-05942,CLI-0013,2026-01-21,SKU-004,223,Completed,23778.489999999998
ORD-05943,CLI-0084,2026-01-21,SKU-H01,395,Completed,6308.150000000001
ORD-05944,CLI-0004,2026-01-21,SKU-012,282,Completed,11457.66
ORD-05945,CLI-0067,2026-01-21,SKU-H01,218,Completed,3481.46
ORD-05946,CLI-0076,2026-01-21,SKU-010,148,Completed,3645.24
ORD-05947,CLI-0014,2026-01-21,SKU-H01,102,Completed,1628.94
ORD-05948,CLI-0077,2026-01-22,SKU-004,415,Completed,44251.45
ORD-05949,CLI-0009,2026-01-22,SKU-H01,353,Completed,5637.41
ORD-05950,CLI-0025,2026-01-22,SKU-011,343,Completed,22312.149999999998
ORD-05951,CLI-0017,2026-01-22,SKU-018,376,Completed,17089.2
ORD-05952,CLI-0066,2026-01-22,SKU-017,181,Completed,29448.699999999997
ORD-05953,CLI-0046,2026-01-22,SKU-007,265,Completed,23312.05
ORD-05954,CLI-0062,2026-01-22,SKU-003,421,Completed,29356.33
ORD-05955,CLI-0080,2026-01-22,SKU-014,277,Completed,45300.579999999994
ORD-05956,CLI-0024,2026-01-22,SKU-010,174,Completed,4285.62
ORD-05957,CLI-0018,2026-01-22,SKU-H01,458,Completed,7314.26
ORD-05958,CLI-0008,2026-01-23,SKU-014,115,Completed,18807.1
ORD-05959,CLI-0040,2026-01-23,SKU-002,349,Completed,45691.079999999994
ORD-05960,CLI-0056,2026-01-23,SKU-H01,312,Completed,4982.64
ORD-05961,CLI-0084,2026-01-23,SKU-H01,436,Completed,6962.92
ORD-05962,CLI-0046,2026-01-23,SKU-H01,209,Completed,3337.73
ORD-05963,CLI-0075,2026-01-23,SKU-005,327,Completed,59657.88
ORD-05964,CLI-0100,2026-01-23,SKU-H01,124,Completed,1980.28
ORD-05965,CLI-0019,2026-01-23,SKU-H01,290,Completed,4631.3
ORD-05966,CLI-0040,2026-01-23,SKU-H01,358,Completed,5717.26
ORD-05967,CLI-0044,2026-01-23,SKU-007,199,Completed,17506.03
ORD-05968,CLI-0048,2026-01-23,SKU-012,54,Completed,2194.02
ORD-05969,CLI-0076,2026-01-24,SKU-H01,386,Completed,6164.42
ORD-05970,CLI-0087,2026-01-24,SKU-H01,124,Completed,1980.28
ORD-05971,CLI-0008,2026-01-24,SKU-H01,171,Completed,2730.87
ORD-05972,CLI-0065,2026-01-24,SKU-017,469,Completed,76306.29999999999
ORD-05973,CLI-0072,2026-01-24,SKU-004,489,Completed,52142.07
ORD-05974,CLI-0007,2026-01-24,SKU-003,266,Completed,18548.18
ORD-05975,CLI-0045,2026-01-24,SKU-H01,150,Completed,2395.5
