shipment_id,order_id,carrier_name,dispatch_date,promised_delivery_date,actual_delivery_date
SHP-ORD-05933,ORD-05933,FedEx,2026-01-21,2026-01-26,2026-01-27
SHP-ORD-05934,ORD-05934,FedEx,2026-01-21,2026-01-26,2026-01-28
SHP-ORD-05935,ORD-05935,Carrier B,2026-01-21,2026-01-26,2026-01-28
SHP-ORD-05936,ORD-05936,DHL,2026-01-21,2026-01-26,2026-01-27
SHP-ORD-05937,ORD-05937,Carrier B,2026-01-21,2026-01-26,2026-01-26
SHP-ORD-05938,ORD-05938,DHL,2026-01-22,2026-01-27,2026-01-29
SHP-ORD-05939,ORD-05939,FedEx,2026-01-22,2026-01-27,2026-01-28
SHP-ORD-05940,ORD-05940,Carrier B,2026-01-22,2026-01-27,2026-01-29
SHP-ORD-05941,ORD-05941,Carrier B,2026-01-22,2026-01-27,2026-01-28
SHP-ORD-05942,ORD-05942,FedEx,2026-01-22,2026-01-27,2026-01-29
SHP-ORD-05943,ORD-05943,FedEx,2026-01-22,2026-01-27,2026-01-27
SHP-ORD-05944,ORD-05944,DHL,2026-01-22,2026-01-27,2026-01-27
SHP-ORD-05945,ORD-05945,DHL,2026-01-22,2026-01-27,2026-01-29
SHP-ORD-05946,ORD-05946,Carrier B,2026-01-22,2026-01-27,2026-01-29
SHP-ORD-05947,ORD-05947,FedEx,2026-01-22,2026-01-27,2026-01-28
SHP-ORD-05948,ORD-05948,FedEx,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05949,ORD-05949,DHL,2026-01-23,2026-01-28,2026-01-30
SHP-ORD-05950,ORD-05950,DHL,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05951,ORD-05951,FedEx,2026-01-23,2026-01-28,2026-01-30
SHP-ORD-05952,ORD-05952,FedEx,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05953,ORD-05953,DHL,2026-01-23,2026-01-28,2026-01-30
SHP-ORD-05954,ORD-05954,DHL,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05955,ORD-05955,FedEx,2026-01-23,2026-01-28,2026-01-29
SHP-ORD-05956,ORD-05956,DHL,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05957,ORD-05957,Carrier B,2026-01-23,2026-01-28,2026-01-28
SHP-ORD-05958,ORD-05958,Carrier B,2026-01-24,2026-01-29,2026-01-31
SHP-ORD-05959,ORD-05959,FedEx,2026-01-24,2026-01-29,2026-01-30
SHP-ORD-05960,ORD-05960,FedEx,2026-01-24,2026-01-29,2026-01-29
SHP-ORD-05961,ORD-05961,Carrier B,2026-01-24,2026-01-29,2026-01-30
SHP-ORD-05962,ORD-05962,FedEx,2026-01-24,2026-01-29,2026-01-30
SHP-ORD-05963,ORD-05963,DHL,2026-01-24,2026-01-29,2026-01-29
SHP-ORD-05964,ORD-05964,DHL,2026-01-24,2026-01-29,2026-01-31
SHP-ORD-05965,ORD-05965,FedEx,2026-01-24,2026-01-29,2026-01-31
SHP-ORD-05966,ORD-05966,DHL,2026-01-24,2026-01-29,2026-01-29
SHP-ORD-05967,ORD-05967,DHL,2026-01-24,2026-01-29,2026-01-29
SHP-ORD-05968,ORD-05968,DHL,2026-01-24,2026-01-29,2026-01-29
SHP-ORD-05969,ORD-05969,FedEx,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05970,ORD-05970,Carrier B,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05971,ORD-05971,DHL,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05972,ORD-05972,DHL,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05973,ORD-05973,Carrier B,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05974,ORD-05974,DHL,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05975,ORD-05975,DHL,2026-01-25,2026-01-30,2026-02-01
SHP-ORD-05976,ORD-05976,Carrier B,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05977,ORD-05977,FedEx,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05978,ORD-05978,DHL,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05979,ORD-05979,Carrier B,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05980,ORD-05980,FedEx,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05981,ORD-05981,FedEx,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05982,ORD-05982,Carrier B,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05983,ORD-05983,Carrier B,2026-01-25,2026-01-30,2026-02-01
SHP-ORD-05984,ORD-05984,Carrier B,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05985,ORD-05985,FedEx,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05986,ORD-05986,FedEx,2026-01-25,2026-01-30,2026-02-01
SHP-ORD-05987,ORD-05987,FedEx,2026-01-25,2026-01-30,2026-02-01
SHP-ORD-05988,ORD-05988,DHL,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05989,ORD-05989,DHL,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05990,ORD-05990,FedEx,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05991,ORD-05991,FedEx,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05992,ORD-05992,DHL,2026-01-25,2026-01-30,2026-01-30
SHP-ORD-05993,ORD-05993,DHL,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05994,ORD-05994,FedEx,2026-01-25,2026-01-30,2026-01-31
SHP-ORD-05995,ORD-05995,Carrier B,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-05996,ORD-05996,FedEx,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-05997,ORD-05997,DHL,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-05998,ORD-05998,Carrier B,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-05999,ORD-05999,DHL,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06000,ORD-06000,FedEx,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06001,ORD-06001,FedEx,2026-01-26,2026-01-31,2026-01-31
SHP-ORD-06002,ORD-06002,Carrier B,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06003,ORD-06003,FedEx,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06004,ORD-06004,DHL,2026-01-26,2026-01-31,2026-01-31
SHP-ORD-06005,ORD-06005,Carrier B,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06006,ORD-06006,Carrier B,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06007,ORD-06007,DHL,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06008,ORD-06008,Carrier B,2026-01-26,2026-01-31,2026-01-31
SHP-ORD-06009,ORD-06009,Carrier B,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06010,ORD-06010,FedEx,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06011,ORD-06011,FedEx,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06012,ORD-06012,FedEx,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06013,ORD-06013,FedEx,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06014,ORD-06014,Carrier B,2026-01-26,2026-01-31,2026-01-31
SHP-ORD-06015,ORD-06015,DHL,2026-01-26,2026-01-31,2026-02-01
SHP-ORD-06016,ORD-06016,Carrier B,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06017,ORD-06017,DHL,2026-01-26,2026-01-31,2026-02-02
SHP-ORD-06018,ORD-06018,DHL,2026-01-27,2026-02-01,2026-02-03
SHP-ORD-06019,ORD-06019,DHL,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06020,ORD-06020,FedEx,2026-01-27,2026-02-01,2026-02-03
SHP-ORD-06021,ORD-06021,Carrier B,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06022,ORD-06022,DHL,2026-01-27,2026-02-01,2026-02-01
SHP-ORD-06023,ORD-06023,DHL,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06024,ORD-06024,FedEx,2026-01-27,2026-02-01,2026-02-01
SHP-ORD-06025,ORD-06025,Carrier B,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06026,ORD-06026,Carrier B,2026-01-27,2026-02-01,2026-02-01
SHP-ORD-06027,ORD-06027,DHL,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06028,ORD-06028,DHL,2026-01-27,2026-02-01,2026-02-02
SHP-ORD-06029,ORD-06029,DHL,2026-01-27,2026-02-01,2026-02-03
SHP-ORD-06030,ORD-06030,FedEx,2026-01-27,2026-02-01,2026-02-01
SHP-ORD-06031,ORD-06031,FedEx,2026-01-27,2026-02-01,2026-02-01
SHP-ORD-06032,ORD-06032,DHL,2026-01-28,2026-02-02,2026-02-02
SHP-ORD-06033,ORD-06033,FedEx,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06034,ORD-06034,DHL,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06035,ORD-06035,DHL,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06036,ORD-06036,FedEx,2026-01-28,2026-02-02,2026-02-02
SHP-ORD-06037,ORD-06037,FedEx,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06038,ORD-06038,FedEx,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06039,ORD-06039,FedEx,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06040,ORD-06040,DHL,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06041,ORD-06041,DHL,2026-01-28,2026-02-02,2026-02-02
SHP-ORD-06042,ORD-06042,Carrier B,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06043,ORD-06043,FedEx,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06044,ORD-06044,Carrier B,2026-01-28,2026-02-02,2026-02-02
SHP-ORD-06045,ORD-06045,FedEx,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06046,ORD-06046,DHL,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06047,ORD-06047,DHL,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06048,ORD-06048,DHL,2026-01-28,2026-02-02,2026-02-04
SHP-ORD-06049,ORD-06049,DHL,2026-01-28,2026-02-02,2026-02-03
SHP-ORD-06050,ORD-06050,FedEx,2026-01-28,2026-02-02,2026-02-02
SHP-ORD-06051,ORD-06051,FedEx,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06052,ORD-06052,Carrier B,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06053,ORD-06053,FedEx,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06054,ORD-06054,FedEx,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06055,ORD-06055,FedEx,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06056,ORD-06056,FedEx,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06057,ORD-06057,DHL,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06058,ORD-06058,DHL,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06059,ORD-06059,FedEx,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06060,ORD-06060,FedEx,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06061,ORD-06061,DHL,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06062,ORD-06062,DHL,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06063,ORD-06063,Carrier B,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06064,ORD-06064,Carrier B,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06065,ORD-06065,Carrier B,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06066,ORD-06066,DHL,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06067,ORD-06067,DHL,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06068,ORD-06068,FedEx,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06069,ORD-06069,DHL,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06070,ORD-06070,FedEx,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06071,ORD-06071,Carrier B,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06072,ORD-06072,DHL,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06073,ORD-06073,DHL,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06074,ORD-06074,FedEx,2026-01-29,2026-02-03,2026-02-04
SHP-ORD-06075,ORD-06075,DHL,2026-01-29,2026-02-03,2026-02-05
SHP-ORD-06076,ORD-06076,FedEx,2026-01-29,2026-02-03,2026-02-03
SHP-ORD-06077,ORD-06077,FedEx,2026-01-30,2026-02-04,2026-02-06
SHP-ORD-06078,ORD-06078,FedEx,2026-01-30,2026-02-04,2026-02-06
SHP-ORD-06079,ORD-06079,FedEx,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06080,ORD-06080,DHL,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06081,ORD-06081,DHL,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06082,ORD-06082,Carrier B,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06083,ORD-06083,DHL,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06084,ORD-06084,FedEx,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06085,ORD-06085,Carrier B,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06086,ORD-06086,DHL,2026-01-30,2026-02-04,2026-02-06
SHP-ORD-06087,ORD-06087,DHL,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06088,ORD-06088,DHL,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06089,ORD-06089,Carrier B,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06090,ORD-06090,FedEx,2026-01-30,2026-02-04,2026-02-06
SHP-ORD-06091,ORD-06091,FedEx,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06092,ORD-06092,DHL,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06093,ORD-06093,FedEx,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06094,ORD-06094,Carrier B,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06095,ORD-06095,DHL,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06096,ORD-06096,DHL,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06097,ORD-06097,DHL,2026-01-30,2026-02-04,2026-02-04
SHP-ORD-06098,ORD-06098,FedEx,2026-01-30,2026-02-04,2026-02-05
SHP-ORD-06099,ORD-06099,Carrier B,2026-01-30,2026-02-04,2026-02-06
SHP-ORD-06100,ORD-06100,Carrier B,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06101,ORD-06101,DHL,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06102,ORD-06102,Carrier B,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06103,ORD-06103,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06104,ORD-06104,Carrier B,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06105,ORD-06105,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06106,ORD-06106,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06107,ORD-06107,FedEx,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06108,ORD-06108,FedEx,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06109,ORD-06109,FedEx,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06110,ORD-06110,Carrier B,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06111,ORD-06111,Carrier B,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06112,ORD-06112,FedEx,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06113,ORD-06113,FedEx,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06114,ORD-06114,Carrier B,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06115,ORD-06115,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06116,ORD-06116,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06117,ORD-06117,DHL,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06118,ORD-06118,DHL,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06119,ORD-06119,FedEx,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06120,ORD-06120,DHL,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06121,ORD-06121,DHL,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06122,ORD-06122,FedEx,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06123,ORD-06123,Carrier B,2026-01-31,2026-02-05,2026-02-05
SHP-ORD-06124,ORD-06124,DHL,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06125,ORD-06125,FedEx,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06126,ORD-06126,FedEx,2026-01-31,2026-02-05,2026-02-06
SHP-ORD-06127,ORD-06127,FedEx,2026-01-31,2026-02-05,2026-02-07
SHP-ORD-06128,ORD-06128,DHL,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06129,ORD-06129,FedEx,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06130,ORD-06130,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06131,ORD-06131,FedEx,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06132,ORD-06132,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06133,ORD-06133,DHL,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06134,ORD-06134,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06135,ORD-06135,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06136,ORD-06136,Carrier B,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06137,ORD-06137,DHL,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06138,ORD-06138,FedEx,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06139,ORD-06139,DHL,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06140,ORD-06140,Carrier B,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06141,ORD-06141,FedEx,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06142,ORD-06142,FedEx,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06143,ORD-06143,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06144,ORD-06144,DHL,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06145,ORD-06145,DHL,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06146,ORD-06146,FedEx,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06147,ORD-06147,FedEx,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06148,ORD-06148,Carrier B,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06149,ORD-06149,FedEx,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06150,ORD-06150,FedEx,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06151,ORD-06151,DHL,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06152,ORD-06152,Carrier B,2026-02-01,2026-02-06,2026-02-07
SHP-ORD-06153,ORD-06153,DHL,2026-02-01,2026-02-06,2026-02-08
SHP-ORD-06154,ORD-06154,Carrier B,2026-02-01,2026-02-06,2026-02-06
SHP-ORD-06155,ORD-06155,FedEx,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06156,ORD-06156,FedEx,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06157,ORD-06157,FedEx,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06158,ORD-06158,Carrier B,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06159,ORD-06159,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06160,ORD-06160,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06161,ORD-06161,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06162,ORD-06162,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06163,ORD-06163,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06164,ORD-06164,Carrier B,2026-02-02,2026-02-07,2026-02-08
SHP-ORD-06165,ORD-06165,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06166,ORD-06166,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06167,ORD-06167,FedEx,2026-02-02,2026-02-07,2026-02-08
SHP-ORD-06168,ORD-06168,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06169,ORD-06169,FedEx,2026-02-02,2026-02-07,2026-02-08
SHP-ORD-06170,ORD-06170,DHL,2026-02-02,2026-02-07,2026-02-08
SHP-ORD-06171,ORD-06171,FedEx,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06172,ORD-06172,Carrier B,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06173,ORD-06173,FedEx,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06174,ORD-06174,FedEx,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06175,ORD-06175,FedEx,2026-02-02,2026-02-07,2026-02-08
SHP-ORD-06176,ORD-06176,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06177,ORD-06177,DHL,2026-02-02,2026-02-07,2026-02-09
SHP-ORD-06178,ORD-06178,Carrier B,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06179,ORD-06179,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06180,ORD-06180,Carrier B,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06181,ORD-06181,DHL,2026-02-02,2026-02-07,2026-02-07
SHP-ORD-06182,ORD-06182,FedEx,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06183,ORD-06183,Carrier B,2026-02-03,2026-02-08,2026-02-20
SHP-ORD-06184,ORD-06184,Carrier B,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06185,ORD-06185,Carrier B,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06186,ORD-06186,FedEx,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06187,ORD-06187,DHL,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06188,ORD-06188,FedEx,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06189,ORD-06189,FedEx,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06190,ORD-06190,DHL,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06191,ORD-06191,Carrier B,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06192,ORD-06192,DHL,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06193,ORD-06193,Carrier B,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06194,ORD-06194,FedEx,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06195,ORD-06195,FedEx,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06196,ORD-06196,DHL,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06197,ORD-06197,FedEx,2026-02-03,2026-02-08,2026-02-10
SHP-ORD-06198,ORD-06198,Carrier B,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06199,ORD-06199,FedEx,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06200,ORD-06200,DHL,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06201,ORD-06201,DHL,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06202,ORD-06202,FedEx,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06203,ORD-06203,Carrier B,2026-02-03,2026-02-08,2026-02-09
SHP-ORD-06204,ORD-06204,DHL,2026-02-03,2026-02-08,2026-02-08
SHP-ORD-06205,ORD-06205,DHL,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06206,ORD-06206,Carrier B,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06207,ORD-06207,FedEx,2026-02-04,2026-02-09,2026-02-10
SHP-ORD-06208,ORD-06208,Carrier B,2026-02-04,2026-02-09,2026-02-10
SHP-ORD-06209,ORD-06209,FedEx,2026-02-04,2026-02-09,2026-02-10
SHP-ORD-06210,ORD-06210,FedEx,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06211,ORD-06211,Carrier B,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06212,ORD-06212,Carrier B,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06213,ORD-06213,FedEx,2026-02-04,2026-02-09,2026-02-10
SHP-ORD-06214,ORD-06214,DHL,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06215,ORD-06215,Carrier B,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06216,ORD-06216,FedEx,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06217,ORD-06217,FedEx,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06218,ORD-06218,DHL,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06219,ORD-06219,FedEx,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06220,ORD-06220,FedEx,2026-02-04,2026-02-09,2026-02-11
SHP-ORD-06221,ORD-06221,Carrier B,2026-02-04,2026-02-09,2026-02-09
SHP-ORD-06222,ORD-06222,FedEx,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06223,ORD-06223,Carrier B,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06224,ORD-06224,DHL,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06225,ORD-06225,DHL,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06226,ORD-06226,DHL,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06227,ORD-06227,DHL,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06228,ORD-06228,FedEx,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06229,ORD-06229,FedEx,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06230,ORD-06230,DHL,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06231,ORD-06231,FedEx,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06232,ORD-06232,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06233,ORD-06233,Carrier B,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06234,ORD-06234,Carrier B,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06235,ORD-06235,FedEx,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06236,ORD-06236,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06237,ORD-06237,DHL,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06238,ORD-06238,Carrier B,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06239,ORD-06239,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06240,ORD-06240,FedEx,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06241,ORD-06241,Carrier B,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06242,ORD-06242,Carrier B,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06243,ORD-06243,DHL,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06244,ORD-06244,FedEx,2026-02-05,2026-02-10,2026-02-10
SHP-ORD-06245,ORD-06245,DHL,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06246,ORD-06246,DHL,2026-02-05,2026-02-10,2026-02-12
SHP-ORD-06247,ORD-06247,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06248,ORD-06248,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06249,ORD-06249,FedEx,2026-02-05,2026-02-10,2026-02-11
SHP-ORD-06250,ORD-06250,DHL,2026-02-05,2026-02-10,2026-02-12
